628	акции	акция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@is1984f-words#@is1984f#3843.174#3843.645
629	обалдеть	обалдеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@is1984f-words#@is1984f#3880.223#3881.047
630	обалдеть	обалдеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@is1984f-words#@is1984f#3881.635#3882.4
631	зач	зачем	ADV	_	_	_	_	_	@is1984f-words#@is1984f#3883.429#3883.929
632	зачем	зачем	ADV	_	_	_	_	_	@is1984f-words#@is1984f#3883.929#3884.248
633	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@is1984f-words#@is1984f#3884.248#3884.567
634	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@is1984f-words#@is1984f#3884.567#3884.886
635	людям	человек	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@is1984f-words#@is1984f#3884.886#3885.205
636	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@is1984f-words#@is1984f#3885.205#3885.524
637	не	не	PART	_	_	_	_	_	@is1984f-words#@is1984f#3885.524#3885.843
638	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3885.843#3886.165
639	зачем	зачем	ADV	_	_	_	_	_	@is1984f-words#@is1984f#3886.459#3886.706
640	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@is1984f-words#@is1984f#3886.706#3886.953
641	нужен	нужный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@is1984f-words#@is1984f#3886.953#3887.2
642	русский	русский	ADJ	_	Case=Nom|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@is1984f-words#@is1984f#3887.2#3887.447
643	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3887.447#3887.694
644	ммм	мм	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3894.654#3895.301
645	да	да	PART	_	_	_	_	_	@is1984f-words#@is1984f#3898.977#3899.624
646	ээ	ээ	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3900.624#3901.035
647	что	что	PRON	_	Case=Nom	_	_	_	@is1984f-words#@is1984f#3937.933#3938.271
648	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3938.271#3938.609
649	иначе	иначе	ADV	_	_	_	_	_	@is1984f-words#@is1984f#3938.609#3938.947
650	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3938.947#3939.286
651	м	м	INTJ	_	_	_	_	_	@is1984f-words#@is1984f#3957.755#3958.285
652	что	что	PRON	_	Case=Acc	_	_	_	@is1984f-words#@is1984f#3965.431#3965.769
653	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#3965.769#3966.107
654	чувствуешь	чувствовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3966.107#3966.445
655	когда	когда	SCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3966.445#3966.783
656	перешагиваешь	перешагивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3966.783#3967.121
657	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@is1984f-words#@is1984f#3967.121#3967.459
658	порог	порог	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@is1984f-words#@is1984f#3967.459#3967.797
659	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3967.797#3968.137
660	да	да	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3976.637#3977.107
661	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#3993.989#3994.302
662	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@is1984f-words#@is1984f#3994.302#3994.615
663	унизительно	унизительно	ADV	_	Degree=Pos	_	_	_	@is1984f-words#@is1984f#3994.615#3994.928
664	выходить	выходить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@is1984f-words#@is1984f#3994.928#3995.241
665	по	по	ADP	_	_	_	_	_	@is1984f-words#@is1984f#3995.241#3995.554
666	амнистии	амнистия	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@is1984f-words#@is1984f#3995.554#3995.867
667	или	или	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#3995.867#3996.18
668	что	что	PRON	_	Case=Nom	_	_	_	@is1984f-words#@is1984f#3996.18#3996.493
669	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#3996.493#3996.813
670	пять	пять	NUM	_	Case=Nom	_	_	_	@is1984f-words#@is1984f#4024.372#4024.607
671	женщин	женщина	NOUN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@is1984f-words#@is1984f#4024.607#4024.842
672	?	?	PUNCT	_	_	_	_	_	@is1984f-words#@is1984f#4024.842#4025.078
673	двое	двое	NUM	_	Case=Nom	_	_	_	@is1984f-words#@is1984f#4028.519#4028.769
674	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@is1984f-words#@is1984f#4028.769#4029.019
675	и	и	CCONJ	_	_	_	_	_	@is1984f-words#@is1984f#4029.019#4029.269
676	Надя	Надя	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@is1984f-words#@is1984f#4029.269#4029.519
